[CH]CC(CO)CO,0
C1CC1SI,2.3
CCCC(CC)S,2.7
CCC[NH2+]CC[NH3+],-0.3
[C]1=NSN=N1,0.2
[CH]C1CCCC1,3.4
CN[S+](C)NC,0.4
C(O)P(O)PO,-1.7
[3H]CSOC,0.5
CCCC[CH+]CC,4.4
CCOCCCNC,0.4
[2H]C([2H])(C([2H])([2H])C([2H])([2H])C([2H])([2H])O)C([2H])([2H])C([2H])([2H])O,0.3
C(CO)C(Cl)Cl,1.2
CCC(C)CCO,1.8
CC[C@H](CBr)Br,2.7
C(C(CS)N)O,-1.0
C(CBr)CI,2.4
CC(OC)SC,1.3
CCCC(O)I,1.6
CC1=NC=C[N]1,0.3
C[P+](C)(C)[O],-0.5
CC(C)(C)[PH3+],0.9
CP(O)S,-0.1
C(OO)OOOO,-0.9
CC(C)(F)Br,2
C(CCCN)CC[NH3+],-0.2
CCCC=CP,1.6
C1CSC[CH+]1,1.4
[2H]COCCOC,-0.2
CCCOCO[O],0.4
C(CS)N(N)N,-0.9
CPPPP,-0.4
CCC(Cl)Cl,2.5
C(O)P(CO)N,-2
CC(CO)I,1.1
C#CI,1.2
CCOCC(O)O,-0.8
CC(CCBr)O,1.1
[CH-](O)I,0.3
C(=S)NNN,-0.8
[3H]C1=C(C=CC=C1)[3H],2.1
C(N)PP,-1.1
C(CCl)OOCCCl,1.3
C[CH+]I(C)I,3.6
[2H][13C]([2H])([2H])N(C)CC(C)C,1
C[SH+]SSC,1.3
CC(C)CNC[CH],1.5
CCC[C@H](CN)N,-0.3
[2H]C([2H])([2H])[S+](C([2H])([2H])[2H])C([2H])([2H])[2H],0.9
C(C[NH2+]C[NH3+])[NH3+],-2
CSP(SC)SC,1.3
[13C](=O)(Cl)Cl,1.8
[2H]CC(C)C(C)O,1.3
C(N)(NO)F,-1
CC(C)(C)CBr,2.7
CCC[C-]1CC1,3
CCOSO,0.4
CSCF,1.3
CC(O)OOO,-0.5
C(CO)COI,0.6
C(C=CCl)I,2.4
CSCCOCO,0.1
C(CS)CSCCS,1.8
CCP=S,1.3
CC(C(Cl)Br)Cl,2.8
CCCCNF,1.1
C(C(CN)CO)N,-2.1
CP(C)CCCS,0.6
C(CCNF)CN,-0.4
CC(CCCI)O,2.0
COC(I)I,1.6
CCC(C)[C-]=C,2.7
CP(F)F,1.0
C(O)SS,0.4
CNCCOSC,0.1
CNNCNCCN,-1.7
C[I-]P,1.2
CC(CN)NN,-1.5
C(OOCP)P,-0.3
CCPSCC,1.1
C1COCC[N]1,-0.9
C(CN)CP=O,-1.4
CC(C)C[C](C)C,3.4
C[CH-]CC(C)[CH-]C,3.7
CCOC[CH]C,1.3
CC(C)SCNC,1.3
C=CCOS,1.2
CCCCCC[NH3+],2.1
CCCC(N)S,1
CCCCCOS,2.4
C(C(F)F)OCF,1.4
CCOCBr,1.3
CC(=C)CI,2.7
CC(NC[CH2])O,0
[2H]C1=C(N=C(N=C1[2H])[2H])[2H],-0.4
COCCOBr,0.7
CCCSOOS,1.9
COCl=O,1.8
CCSNC=O,0.4
CCCCCCNO,1.6
[CH2-]CCCSC[CH2+],2.5
[2H]C([2H])(C([2H])([2H])Br)Cl,1.6
CCCCC[CH2-],3.9
CC(C)CNF,1.2
[3H][I-]CI,2.3
C(CO)NCS,-0.5
CC(C=C)Cl,1.9
CCCCN(C)F,1.6
CO/C=C/OC,0.4
[2H]C([3H])([3H])PBr,0.9
[2H]C([2H])([2H])SCl,1.3
[2H]C([3H])(PF)I,1.2
CCCCCCC[S-],3.9
CCN/C=C/C,1.4
CCC=NCC,0.7
C(=S)(S)S,1.5
CCCCCSS,2.7
[2H]OC(CO)CO,-1.8
[2H]N([2H])CCCCCCC,2.6
C(SSCl)(Cl)Cl,3.1
CCCCP[O-],0.6
C([C@@H](F)Br)O,0.8
C(CNCCI)N,0.0
COP(O)ON,-1.2
C(PCl)PCl,1.3
[2H]C(F)Br,1.4
CCC(N)NCN,-0.9
COSCCO,-0.2
CPPP,-0.3
CCC(C)(C)[N],0.8
C[14CH2]I,2.1
CN(C)C(F)F,1.2
CCC[OH+]CCCO,0.6
CCC(C)[CH-]C,3.2
C(F)P(F)F,1.5
[2H]C([2H])(C)CC([2H])([2H])CCO,2
CCCCN[CH]C,1.6
CC[C@@H](C)SC,2.2
CC(ON)Br,0.6
C1CC1CCO,1.0
CC(SS)SS,2.2
C/C=C/CP,0.8
C1CCOCOC1,0.4
C[C@H](CCNC)O,-0.1
COP(C)P,-0.1
CSCSSSC,2.1
C1=NN=NN=N1,-1.4
C(=O)([O-])[IH+],1.3
[2H]C([2H])CCCCCCC([2H])[2H],3.9
C1CN[C@H]1Br,0.9
C=CCNCS,0.8
COCNCI,0.5
CCOCNP,0
CCC(C)CNC,1.5
C(C(NN)S)S,-0.2
CCC(CC)C[NH3+],1.3
C([18F])I,1.3
C(N)S(=O)[O-],-2
C(CC[NH3+])CCN,-0.6
CC(Cl)(Cl)Cl,2.4
C1C(CN1)Br,0.4
CCCCCCC[CH]C,4.5
CCONCCO,-0.5
CC[C@@H](CSC)N,0.9
COI(C)C,1.9
[CH2]CCNCCF,1
CCC(C)[S-],1.8
CCCN(C)CS,1.5
CC(SCN)I,1.2
CCCNC([NH3+])N,-0.9
CCC(CN)CN,-0.5
CCCC(CC)CC,4.3
C(CCSP)CO,0.4
C[S](C)[OH2+],0.4
C(N)SOOO,-0.8
CC(C(C)O)[NH3+],-0.5
[2H]CP(P)PP,-0.4
CS(C)(C)I,1.8
CC[PH+](CC)O,0.2
CSCCSCN,0.7
C[C@H](CCN)OC,-0.1
C(SN)I,0.5
CNP(C)C,-0.3
CCC(CC)F,2.4
C1SCS[CH]S1,2.2
[C@H]([C@@H](Cl)Br)(Cl)Br,3.3
[2H]C([2H])([2H])N1C=CC=C1,1.2
CCC[CH]OCC,2
CCOCCCCO,0.8
CCPN(F)F,0.6
CC(CCCI)I,4.1
C[I+]I,2.4
[2H]C(CCCCCC)C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],5
C(C(I)I)P,1.7
COCP(C)C,-0.1
C(O)(F)(F)Br,1.2
C(CO)[N]CCO,-1.4
C(/C=C/S)S,1
CCCC(C)[O],1.2
[2H]C([2H])([2H])C([2H])(C)CCN,1
C(CBr)C=S,1
CC(C)(F)F,1.6
CSCN=C,2.1
CCC[C@@H](F)S,2.3
C(=S)(Br)Br,2.6
[3H]CC(C)(CC)CC,3.6
CCCC[C@H](C)CC,4.3
C(CSSCCN)N,-1.0
CCOC(Br)Br,2.2
[3H]CCCCCCCC,3.9
CSSC(F)F,1.9
CCCCNNCl,1.1
[2H]C([2H])(C([2H])([2H])C([2H])([2H])Br)C([2H])([2H])Cl,2.3
[2H]CC(OC([2H])([2H])[2H])OC([2H])([2H])[2H],0.5
CCOCCSI,1.9
C[17O]P([17O]C)[17O]C,0.1
CNC(=S)[S],0.7
CCC(S)S,1.9
C(CO)N(Br)Br,0.5
CN(C)CCCP,0.3
CCC(CC)CCI,4.5
CC(=N)I,0.9
C(N(CF)I)F,1.5
CCC(P)PP,0.5
CSCCN=O,0.2
COC(OC)O[CH2+],0.2
[2H]C(Cl)(Br)Br,2.6
C(OO)(F)Cl,0.8
[2H]C([2H])([2H])NCCCO,-0.5
CC(C(C)Cl)Cl,2.3
COSCCl,1.2
CCNC(N)S,-0.2
CPSC,0.4
CCCCOPCC,1.6
CC(NI)O,0
C[C@H](CC(C)N)N,-0.4
CNCCCO,-0.5
CP(C)CCSC,0.6
C([C@H](CF)N)O,-1
C(CI)F,1.7
C1=C=C=CS1,-0.1
CCCC([CH2-])Cl,2.5
C(C[35SH])N,-0.4
C(OCP)P,-0.4
CC[C@@H](CO)Cl,1.1
CC[C@@H](C)SS,2.3
C(/C=C\Cl)Br,1.9
CSCC[CH2],1.8
C(CN)CNNN,-1.8
CCC(CC)I,3.4
[2H]C1=CC(=C(C=C1[2H])[2H])[2H],2.1
CCC[C@H](N)O,0
CC(C)CNNC,0.9
[2H]C(C)(S)I,1.7
CC[13CH2]Br,2.1
C[NH2+]CI=N,1.1
[2H]CCC(C)(C)C,3
CCC[NH2+]CCOC,0.5
[2H][13CH]([C@]([2H])(CO)O)O,-1.8
CCOCCOI,1.1
CC(CN)COC,-0.1
C(CBr)NI,0.9
CCPPPPPP,-0.3
CCCCPCCN,0.2
CCC[C@@H](N)F,1
CN(C)COCl,1
CCCCCNS,2.1
C(CSP)N,-0.6
CCS[C@H](N)O,-0.1
C1CC[I+]C1,3
CCCPSI,2.1
C(CC(Br)Br)CBr,3.4
C(C(Cl)Cl)P,1.2
C[C@@H](C=O)I,1
CCC(C[O-])CBr,2.6
[CH]C[C@@H](CO)O,-0.2
C(C(I)I)Cl,2.6
CCNCCCl,0.8
C(=NBr)Br,2.2
CC(CI)S,2.1
CNCP(O)O,-1.4
C(O[CH]OO)OO,-1
CO[PH+](OC)OC,0.1
C1=NC=NN=N1,-0.9
CC(C(O)Cl)O,0
[2H]C([2H])([2H])C(C)(C([2H])([2H])[2H])C([2H])([2H])[2H],2.5
C[CH]C(F)(F)F,2.2
C(/C=C\Br)O,0.5
CN(CCO)N,-1.2
CC(C)CC=N,1.1
C(Cl)(Cl)I,2.3
CCN(C)C[CH],1
COOOCl,1
[3H]CC(C)SCC,2
[2H]I(C)S,1.8
C(F)(F)(F)[S],1.7
CCN(F)I,1.1
COSSOC,1.0
CNOCCl,0.5
[13CH3]SCCCl,1.5
C([C@H](CO)O)N,-2.0
[2H]C([2H])(C([3H])([3H])NC([3H])([3H])C([2H])([2H])O)O,-1.4
CC(CBr)OC,1.3
CCCCCCCO,2.7
CC[C@H](CSC)O,1.2
C(OC=O)OI,0.9
CPNCOPS,0
CC(CCO)I,1.4
C(CSCO)S,0.6
CCOC[C@@H](C)O,0.2
CCCOCC,1.3
C(O)(O)P(S)S,-0.2
[CH]C(CCN)N,-0.9
CCC(NC)O,0.2
CN(C)CCP,-0.1
CCCC(CN)Cl,1.2
[2H]C([2H])(C([2H])([2H])Cl)N(C)C,0.3
CCC(C)CCCl,3.0
CNN(C)I,0.4
C(CCF)CCP,1.3
CS[I-]COP,1.6
C(#[15N])Br,1.1
C(CCO)CCO[O],0
C1SSSSSS1,2.5
C(C(CO)F)N,-1
C[P+](C)(C)O,-0.5
C([O])(Cl)(Cl)Cl,1.5
C([C@@H](CCl)Cl)N,0.5
C[CH]CCCCOC,2.4
CCSF,1.4
CC[S+]1CC1,1
C(CP=O)P,-1.1
C(C(F)Cl)(F)Cl,2.4
[3H]C(=O)SCC,1
C(=C\Cl)\F,1.2
CCC(COC)Cl,1.6
C(SBr)Br,2.3
C1COPO1,-0.2
C(C=[C]Br)O,0.5
C(C(CO)NO)O,-2
CC(C)CNC[CH2],1.5
C(/C=C/Cl)Br,1.9
CC[NH2+]C[C+](C)C,1.5
C([15NH]C(Cl)Cl)O,0.7
[CH2+]CCCBr,2.8
C=CSNI,1.1
CCC(CC)OP,1.8
C(CSS)C=O,0.4
CCCC1C[CH+]1,3
C(COCO)CI,1
CN(O)Br,0.3
C[C@@H]([C@@H](N)I)N,-0.4
CC(CNC)CI,1.7
[2H]C(CC)(CO)N,-0.4
CC(CCO)O,-0.4
C[NH2+]CC1CC1,0.5
CCCC(C)ON,1
[2H]C([2H])(CN([2H])C([2H])([2H])C([2H])([2H])O[2H])O,-1.4
CC(C)NCNO,-0.2
COOOOOC,0.3
COOC(O)O,-1
[2H]C([2H])([2H])C(C)(C([2H])([2H])[2H])O,0.5
CCSCl,1.6
CC(C)OC(C)C,1.5
CCOOCOOO,0
CCCCOBr,2.3
CC(C)NC[CH2],0.9
[2H]CC(C)(C)Cl,1.8
CC[C@H](C)CP,1.6
C[N-]C1CCC1,0.7
CCNNCC,0.3
[2H]C1(C(C(C(C1([2H])[2H])([2H])Br)([2H])[2H])([2H])[2H])[2H],2.3
C(CF)C(N)N,-0.8
C[C@H](CN)SC,0.4
C(COCCOO)O,-1.4
CCON(N)N,-0.8
C(CC=S)CBr,1.4
CC(C(S)Cl)Cl,2.3
C(CCOO)CN,-0.6
[CH2]CCCCCCBr,4.4
CCSC=S,1.6
C=CCC=[PH2+],-0.3
COOO[S-],0.7
[2H]C(=C(Cl)Cl)[2H],2.3
CC(CCF)Br,2.1
[2H]C([2H])([2H])C(C([2H])([2H])[2H])(C([2H])([2H])[2H])OC([2H])([2H])[2H],0.9
CC(C)CSO,1.3
CC(CNC)Br,1.0
CCCN(C)CCl,1.8
CCC=CCCl,2.1
CCOCSF,1.3
[2H]C(CC)CN(C)C,1.7
[C@@H]([C@@H](F)Cl)(F)Cl,2.4
C(=N)Br,0.9
COP(C)O,-0.5
[2H]P(C)POO,-0.6
CN=I[S-],1.5
C(C[O])CI,1
CCSSCCS,1.6
C(CO)C(O)Br,0.1
[13CH3][13CH]([13CH3])O[13CH]([13CH3])[13CH3],1.5
CC(C([CH2])Cl)Cl,2.3
C(CI)C(O)Cl,1.8
C(COP)C=N,-0.5
[2H]C(C)CCCCCCC,4.5
[CH]OCCCO,-0.2
C#[P+]I,0.7
C[C@@H]([C@H](C)I)F,2.5
C(C=CCBr)Br,2.1
C[S@](=O)Cl,0.4
CCC([CH]C)[CH][CH],3.7
CC(NCN)I,0.1
C1NNSN1,-0.4
CNCNC=O,-0.8
C1CSCS1,1.4
C[P+](=O)F,-0.3
CCC[C@@H](O)F,1.3
CCCCCCCC[CH2],4.5
CN(C)C(Br)Br,2
[2H]C(CCN)CN,-0.9
CC(CBr)O,0.7
C(C(F)F)O,0.4
C1NCPO1,-0.5
[2H]C([2H])(CCl)N([2H])[2H],-0.1
C(O)SC=S,0.7
C1OC(O1)Cl,0.7
[CH2-][NH2+]CCCCN,-0.4
[2H]C(C)(C)CCCCC,4.3
CCN(S)SC,1.6
CCN(CF)Cl,1.4
CCC[C@@H](C)F,2.3
CCC(CC)C[N-]C,1.8
[2H]C(CC)(CC)Br,2.8
CCCCC[CH]C,4.4
[CH]NCCCF,0.5
C(CONO)O,-1.3
CCSC(C)CS,2
CC(C)NC(C)C,1.4
C(CC=[SH+])C[S-],0.9
CC[C@@H](CI)NC,1.9
C1C[I-]C1,2.5
CSC([NH3+])N,-0.7
C(C(F)Br)(F)F,2.3
[2H]CC(C[2H])CC=C,2.7
COCCCN[CH],0
CCCC(C)SCl,2.9
CSNCCO,-0.4
C1CN1SS,1
CCC[S+](CC)CC,2.5
C(NSP)O,-0.5
CCCCC[C-],3.9
CCSNC=S,1
CC(C)CPC,1.2
CCC[C@@H](N)O,0
CSS(C)(C)C,1.3
[2H]C([2H])([2H])C(C([2H])([2H])[2H])(C([2H])([2H])[2H])S,1.5
C[13C](=O)Br,0.8
CCCN=S,2.2
C(CC[O-])CC[O-],2.2
[2H]OC(C[O+]([2H])[2H])C[O+]([2H])[2H],-1.8
[CH](Cl)Br,1.7
CC[C@H](CI)O,1.6
CC(C)P=O,-0.1
CC[C+](C)CC,3.2
C(O)SI,1.1
C1=[C+]N=NN=C1,-0.7
C(#N)Br,1.1
[2H]C1=C(SC=C1)[2H],1.8
C(CI)N=N,2
CN(C)C(O)O,-0.8
CCSC(C)N,0.8
CC(C)(C)SP,1.3
[2H]C([2H])([2H])NC=CNC([2H])([2H])[2H],0.5
C1CONOC1,0.0
CCNC=S,0.5
C(C(Cl)Cl)(F)Cl,2.7
CC(OP)S,0.8
C(CCNCN)CN,-1.3
CCCOCCC,2.0
C(CN)COS,0
CS[C]=S,1.3
C=CCOCS,1.1
[2H]PCI,0.7
C(OOO)(Cl)Cl,1.1
CCC(F)F,2.0
CC(C)PCF,1.2
CCPCPC,0.1
C(/C=C/CN)N,-1.3
CCOSC,0.9
CCCOCPO,0.3
[2H]C(C)C([2H])C([2H])C=O,1.1
C(/C=C\CO)O,-0.8
C(C=NO)I,0.7
C(CI)Cl,1.9
CP(Cl)Cl,1.5
CCCCCNI,1.9
C(CC(O)O)C[NH3+],-1.2
C(CCl)C(O)O,0
CCCCCCC[CH2],3.9
[2H]C(=C([2H])C([2H])([2H])C([2H])([2H])C(=C([2H])[2H])[2H])[2H],2.9
[2H]C=CCCCC,3.4
CN(C)COCO,-0.4
CC(C)CPCl,2
CCOCC[N-]C,0
CCC(S)SC,2.2
C(S)SCSCS,2.4
C(C(CN)N)N,-2.5
C(C=CI)I,2.6
CCNNI,0.3
CC(P=O)Cl,0.3
CC(CON)N,-1.2
CC(C)C(Br)Br,3.2
C1CN1CCl,0.7
C(CN)COF,0
CS(=C)F,2.2
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C,4.4
[2H]ONC([3H])P,-0.9
CNNCSCN,-0.5
CC(C)SOOC,1.4
CC(C)(C)CC[CH2],3.6
CC(C=N)I,1.1
[2H]N([2H])CCCCC,1.5
CCSCCS,1.5
C([C](CO)O)O,-1.8
C1C(O1)CBr,0.8
COCSCCN,-0.1
COCCCC[NH3+],-0.1
CCCC(CC)F,2.8
CC(CO)SC,0.6
CCSNI,1
C(C=S)C=S,0.6
[2H]C([2H])(C)Br,1.4
CNOOCOC,-0.2
C1CC(C1)I,2.6
C[C@H](CNN)N,-1.5
[2H]C([2H])([2H])C(C([2H])([2H])[2H])Cl,1.6
CCOC[C@H](C)O,0.2
CC(C)(C)[NH2+][CH2-],0.8
C(O)(O)(Cl)Cl,0.2
C(C(=O)[O-])I,1.1
C1=NSNSN1,2.7
CC([CH2+])CNC,1.1
CC(CC[CH2])F,2.3
[2H]CCCCCCCC[2H],3.9
CCC[C@H](CO)F,1.2
[CH2]CCCCCC[CH2],3.9
CC(CC(C)S)S,2.0
C[C@H](CO)[CH]CO,0
C(CCSO)CO,0
C(CS)OI,1.2
[CH2]CCCN=C,2.6
CPNI(C)C,1
C(ON)(F)F,0.3
C[C@H](CCCP)P,0.7
C1C(SS1)O,0.2
[2H][13CH]([13C@@H](CO)O)O,-1.8
CN(SC)I,1.1
C[C@H](CCl)N,0.3
C(CCl)O[O],0.2
CCC[C@@H](C)NS,2
CCOOCCCl,1.1
C1[CH]CSCO1,1
C(CSCCI)S,2.3
CCCI=C,2.9
CC(C)(C)P,0.9
CSCC[CH][CH][CH2],2.7
CCC[C@H](O)Cl,1.5
C(/C=C/Br)Br,2.0
C1C(S1)CI,1.8
C(C(Cl)(Cl)Cl)P,1.8
C(CF)C(O)Br,1.2
C[C@@H](CCBr)OC,1.6
C(CCl)C(Cl)I,2.6
CC[C@H](CO)CI,1.8
CCCN1CC1,0.9
CCCSCNCC,1.8
CCOOC(F)F,1.4
[2H]C([2H])N(CCCl)C([2H])[2H],0.3
CCNOC=C,1
C(O[O])(F)(F)F,0.8
CONOOC,-0.1
C[C@@H](CCOC)N,-0.1
C(C(O)OCO)O,-1.7
CCSOCCCl,1.5
C(C(Cl)(Cl)Cl)Br,2.8
[2H]C(CCBr)Br,2.4
CCSCCOC,1.1
[13CH3]SS[13CH3],1.8
CCCCC=[CH],3.4
C(CO)NCPO,-1.6
C(C(S)S)S,1.3
CSC[13CH2]O,0.2
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])Br,2.8
C(CS)C(O)S,0.6
C(P(CCl)O)Cl,0.8
C(CCO)CO,-0.8
CCCPPC,0.7
CSC[S+](C)C,1.6
CCCCSS,2.2
C=CCPCO,0
[2H]C1(C(C(NC(C1([2H])[2H])([2H])[2H])([2H])[2H])([2H])[2H])[2H],0.8
[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])CO,2
C([O])(Cl)Cl,1
C(N)(Cl)Cl,0.7
COP(O)OC,-0.5
CCNN(C)C,0.4
COCCSO,-0.2
C1[C@H](S1)CCl,1.3
CCCC[S]=O,1.7
[2H]C(=O)CBr,0.5
C(COCN)O,-1.4
C1N[CH]SN1,-0.2
CC[C@@H](CO)NC,0.1
CCC(CN)I,1.2
C(CCN)CN,-0.9
[CH2]C[N-]CC[CH2+],1.1
CC(C)NPC,0.5
[2H]C([2H])(C([2H])([2H])Cl)N,-0.1
C(C(Cl)(Cl)Cl)O,1.4
[2H]C([2H])([2H])NCCCC,1.3
CCCOOI,1.9
CCCN(C)CCC,2.1
[2H]C([2H])([2H])N(CCC)C([2H])([2H])[2H],1.2
C1CNNNN1,-1.1
CC(C)CC(C)C,3.4
C[CH]C([O-])SC,2.4
C(CBr)OOCCBr,1.6
C(COCON)O,-1.4
[2H]/C(=C(/[2H])\[35Cl])/F,1.2
COP(OC)F,0.6
C/C=C\I,2.0
[CH2+]COCC[O-],0.9
CNCCONCl,-0.3
C(=O)(F)I,1.1
CCNCCCF,0.9
CC(C)(C)CF,2.3
CCCC(C)[CH2+],3.2
CC(C)CCCI,3.9
COCCCCC[O-],1.6
C(F)PCl,1.1
C1CC[SH+]C1,1.4
C(CSC[14CH2]O)O,-0.6
CI(N)S,1.1
C1CSOSC1,1.1
CCCCNCNC,0.7
CC(C)C[C-]=C,2.7
[2H]C([2H])([2H])N(C([2H])([2H])[2H])C([2H])([2H])CC([2H])([2H])N,-0.3
CC(S)Br,1.8
C(CC[NH])CCO,-0.3
C(=C/I)\N,0.7
C(F)(F)(Cl)Cl,2.3
CNCC(O)Cl,-0.1
CCC(F)(F)F,2.2
[2H]C([2H])(CCN)C([2H])([2H])CCN,-0.2
C(CSCO)O,-0.4
CCCCNO,0.6
[2H]C1=C(C=NN=C1)[2H],-0.7
CC(C)CONC,1.2
C=NOCCBr,2.6
[2H][13C]([2H])(I)I,2.3
CC[C@H](C)CCP,2.1
C1C(CO1)Br,0.7
CCC(OC)Cl,1.7
C[C@H](CCCl)N,0.7
C(C(C[NH3+])[NH3+])[NH3+],-2.5
CCC(C)[NH2+][CH2-],1.1
CC(OC)SCl,1.6
COC([O-])OC,0.6
CCSCC=S,1.4
CC[C@@H](CI)I,3.6
C([C]=O)Br,0.5
C(S)S,0.9
C[C@H](CO)CS,0.6
CC=CCCCl,2.2
COCC(Br)Br,1.8
CCOCSC,1.2
[2H]C([2H])(CCC)CBr,3.4
C(C(CBr)F)N,0.5
C(C(F)F)NO,0.2
COPOC,0.0
COC=CCl,1.1
CCC(=S)C,1.0
[2H]C1CCC(C1([2H])[2H])([2H])C,3.4
[2H]C([2H])([2H])[15N](C)CC(C)C,1
CN=NI,1.3
CC(NCN)O,-1.2
CCC[C@@H](C)NCl,1.8
C(CO)NC[CH]O,-1.4
[CH2][Cl+]Cl,1.6
CSSCN,0.1
C(CC(N)N)CS,-0.5
CCOOOOC,0.6
C[C@H]([C@@H](C)Br)O,1.2
CC/C=C/CCl,2.1
C1C(P1)P,-0.5
C=[C]CBr,1.8
[CH]C(F)(F)F,1.7
CCNSCCO,-0.1
CN(CF)PI,1.4
[CH2-]CCCOC[CH2+],2
COCCSOC,0.4
C1CN1Br,0.5
CCC[C@@H](CC)F,2.8
[2H]CCCCCCBr,3.8
[2H]C(Cl)(Br)I,2.5
C(OC(F)F)S,1.4
CCNCCCCl,1.1
[2H]C([2H])(CNCC([2H])([2H])Cl)Cl,1
CCC(C)CC[CH2+],3.7
C(CO)C(F)F,0.8
[2H]C(=O)CSC,0.4
CNCCNCNN,-1.7
[2H]C(=N)OPP,0
C(CCl)OCO,0.1
CCOC(C)[CH2],0.9
CCCCNCN,0.2
CC[S+](CC)O[O-],1.1
CSSF,1.4
CCCC(CC)N,1.5
C[C@H](N)OC[O-],0.2
C(=C/Br)\F,1.3
C(/C=C/[125I])N,0.4
CC(C)(C)OBr,2.0
CC1SC(S1)C,2.4
C(CCF)CN,0.3
COOCCCN,-0.5
C[C-](C)CSC,2.2
CCCCONC,1.1
CCSCC[CH2],2.1
C[I-]OCN,0.6
C=CCSSBr,2.5
CNCCCNI,0.1
CCCCCC[NH2+][CH2-],2.1
C(CCl)C(F)I,2.3
CNSCCN,-0.7
CCNC(C)Br,1.4
C(CC(O)O)CS,0
C(SP)(Cl)Cl,1.8
CCSSN,0.5
CC(C)(C)OP,0.9
C(C=O)OCO,-1
CCCC(CN)O,-0.1
CCCC(CC)[PH-],2.1
C(CNO)C(O)O,-1.5
[2H]C([2H])([2H])C([2H])(C)Br,1.8
CCCC([CH])O,1.2
[CH2]CCCI,3.1
[3H]C(C)(C)I,2.3
CC[C@H](C)CNN,0.7
C(CSO)F,0.3
C(CBr)N=O,0.3
C=CCCS[CH2],2
CCCC([14CH2]O)O,0.2
CCC1CS1,1.6
CC(C)COC[18F],1.9
[2H]C(=C([2H])OC([2H])([2H])C([2H])([2H])[2H])[2H],1
C(CO)CP,-0.4
COCCCOO,-0.2
CC(CNO)O,-0.9
[2H]C([2H])([2H])C[C@H](CC)CCO,2.3
C[C@H]([C@@H](O)Cl)Cl,1.3
C(C(O)O)Cl,-0.4
C(O)OOOI,0.4
CCS[C@@H](C)N,0.8
CC[C@H](C)OCC,1.8
CC(S)(S)Cl,1.8
C#C[123I],1.2
C(C(N)N)ON,-2.4
C(Br)(Br)Br,2.8
[2H]C(CCl)Br,1.6
CSCOC=C,1.6
COCCCCCS,1.4
C(O)(F)(F)Cl,1.0
C(N)OPP,-1
COOC(Cl)Cl,1.6
CCN(C)CS,1
C1CSCCN1,0.2
COCCPC,-0.2
[2H]C([2H])([2H])CSCCC,2.1
[2H]C([2H])C([2H])([2H])Br,1.4
[CH2]C(CBr)F,1.8
CCCCSP,1.6
CC(CO)OP,-0.3
COCC(O)Cl,0.1
C(CCCl)CNN,0.4
CNCCN(O)O,-1.1
[2H]C(C)SSI,2.1
CC(C)CCON,1.0
COC(CF)CF,0.8
CCCCCCPO,1.8
C(CF)OCCl,1.1
COP(O)[O-],-1.1
[2H]C([2H])(CC([2H])([2H])Br)Br,2.4
C(CCNP)CN,-0.6
C(CCl)OCN,-0.2
C[I-]Br,2.3
CCCC[CH]CCCC,4.5
C1CC(C1)S,1.4
CSOCCN,-0.4
[CH]CCCCN,1.5
CCOCOCO,-0.1
C=PC=P,-0.5
C(=C/Br)\N,0.5
CCCCNNC,0.8
C(CO)NBr,-0.4
C[C@@H]([C@@H](C)Br)Cl,2.4
CCCC[C](N)O,0.5
[CH2]C(CCCO)[18OH],0
CN(C)PCl,0.9
C([C@@H](CBr)Cl)Cl,2.2
C(CS)CSS,1.6
CCCC([CH])CCC,4.3
C(CON)CON,-1.2
C(CC=N)CO,-0.6
C([C@H](C[O-])[O-])N,0.2
CCCOS,1.5
CCSI(O)S,2.1
COBr,1.0
[2H]C1=CC(=C(C(=C1[2H])[2H])[2H])[2H],2.1
C(C(CS)CS)O,0.4
[2H]I(C)I,2.4
CCP(C)F,0.8
CNCC(F)F,0.6
CCN(NC)NC,0.2
CCNPI,0.9
[C@H](F)(Cl)I,2.1
C(C(F)Br)OF,1.9
CC[C@@H](CO)S,0.8
C1CI1Cl,2.4
C1C[CH-]CC[CH+]C1,4
CCC[NH+](C)C,1.2
C(N)SS,0.1
[2H]C(CO)CCl,0.5
C(=O)(Br)I,1.7
CC(C)OCCBr,1.6
C[OH+]CCOC,-0.2
CCCNPSC,1
CCCSSF,2.3
CN(Cl)Cl,0.9
[2H]CC([2H])CCCCO,2.0
[2H]C(C([2H])(Cl)Cl)(Cl)Cl,2.4
CCC[C@@H]([CH2+])C[CH2+],3.7
CCN(C)C[CH2],1
COCC(Br)I,1.7
CO[S+](OC)OC,1
C(CCl)OO,0.2
CC(C)C(N)Cl,1.4
CNCSSCN,-0.3
CC(CCSC)O,1.0
CCSOCI,1.6
CC(CCl)SC,1.9
C(O)OC(F)F,0.4
CC(C)(C)[SH+]C,1.9
CCCP(C)Cl,1.6
C(O)OCOCOO,-1.1
CC/C=C\C[CH2],2.5
C(C(CBr)O)F,0.7
COC(NO)OC,-0.7
C(C[OH2+])CCl,0.5
[2H][C@]1(CO1)CCl,0.5
